descriptor-temperature	descriptor-logPressure	dCO2_g/dCO_s	dCO2_g/dO_s	dCO2_g/dO-CO_s	dCO2_g/dO-O_s	dCO_g/dCO_s	dCO_g/dO_s	dCO_g/dO-CO_s	dCO_g/dO-O_s	dO2_g/dCO_s	dO2_g/dO_s	dO2_g/dO-CO_s	dO2_g/dO-O_s
742.8571428571429	-7.214285714285714	0.0	0.0	0.0	0.0	2.228221637351894e-43	-5.48804394321699e-41	-2.9620135754212717e-44	-6.3877481067833554e-43	-4.456443274703788e-43	1.097608788643398e-40	5.924027150842543e-44	1.2775496213566711e-42
742.8571428571429	-8.0	0.0	0.0	0.0	0.0	5.282105140130228e-41	-1.8945636768413166e-40	-1.0020289790524066e-41	-1.4527100378238372e-40	-1.0564210280260456e-40	3.789127353682633e-40	2.0040579581048132e-41	2.9054200756476743e-40
700.0	3.0	0.0	0.0	0.0	0.0	-1.5987030263606257e-51	-1.677651323958681e-51	1.841397076544441e-52	4.393567977606758e-51	3.1974060527212514e-51	3.355302647917362e-51	-3.682794153088882e-52	-8.787135955213516e-51
700.0	2.2142857142857135	0.0	0.0	0.0	0.0	-7.281862992736968e-49	-7.641461165217806e-49	8.387182123178405e-50	2.001204292732705e-48	1.4563725985473936e-48	1.528292233043561e-48	-1.677436424635681e-49	-4.00240858546541e-48
700.0	1.4285714285714288	0.0	0.0	0.0	0.0	-2.650568707668632e-47	-2.781460989528811e-47	3.0528209429164616e-48	7.28428310427035e-47	5.301137415337264e-47	5.562921979057622e-47	-6.105641885832923e-48	-1.45685662085407e-46
700.0	0.6428571428571423	0.0	0.0	0.0	0.0	3.438110686489111e-46	-8.272523926167662e-47	9.079468342831e-48	2.166462896560592e-46	-6.876221372978222e-46	1.6545047852335325e-46	-1.8158936685662e-47	-4.332925793121184e-46
700.0	-0.14285714285714324	0.0	0.0	0.0	0.0	-4.952291552173073e-47	-1.0212400721600691e-46	1.120853573038254e-47	2.6744897072811123e-46	9.904583104346146e-47	2.0424801443201382e-46	-2.241707146076508e-47	-5.348979414562225e-46
700.0	-0.9285714285714288	0.0	0.0	0.0	0.0	-8.164167768920336e-47	-1.058209356809561e-46	1.161428278065507e-47	2.7713071105144703e-46	1.6328335537840671e-46	2.116418713619122e-46	-2.322856556131014e-47	-5.5426142210289405e-46
700.0	-1.7142857142857144	0.0	0.0	0.0	0.0	-8.5751158856985545e-47	8.425743583410533e-44	1.1680591863284178e-47	2.7871294186283606e-46	1.7150231771397109e-46	-1.6851487166821067e-43	-2.3361183726568355e-47	-5.574258837256721e-46
700.0	-2.5	0.0	0.0	0.0	0.0	-8.630685681659792e-47	8.421095867077874e-44	1.1679960937425226e-47	2.7869785519228466e-46	1.7261371363319584e-46	-1.6842191734155747e-43	-2.3359921874850453e-47	-5.573957103845693e-46
700.0	-3.2857142857142856	0.0	0.0	0.0	0.0	-8.587510133198758e-47	8.369891063262688e-44	1.160940987281573e-47	2.770142062208025e-46	1.7175020266397516e-46	-1.6739782126525375e-43	-2.321881974563146e-47	-5.54028412441605e-46
700.0	-4.071428571428571	0.0	0.0	0.0	0.0	-8.261905754520255e-47	8.053525543216969e-44	1.1167867620942586e-47	2.66477215031009e-46	1.652381150904051e-46	-1.6107051086433939e-43	-2.233573524188517e-47	-5.32954430062018e-46
700.0	-4.857142857142858	0.0	0.0	0.0	0.0	-6.268183577311643e-47	6.121411932191262e-44	8.475252576089408e-48	2.0222265623211695e-46	1.2536367154623287e-46	-1.2242823864382524e-43	-1.6950505152178815e-47	-4.044453124642339e-46
700.0	-5.642857142857142	0.0	0.0	0.0	0.0	5.743054371865706e-47	-5.673607124435906e-44	-7.779859275032196e-48	-1.8559727722291606e-46	-1.1486108743731413e-46	1.1347214248871812e-43	1.555971855006439e-47	3.711945544458321e-46
700.0	-6.428571428571429	0.0	0.0	0.0	0.0	7.31193601149495e-46	-7.763423474644203e-43	-1.0026325258059787e-46	-2.3892963654610992e-45	-1.46238720229899e-45	1.5526846949288405e-42	2.0052650516119573e-46	4.7785927309221985e-45
700.0	-7.214285714285714	0.0	0.0	0.0	0.0	2.882827770142251e-45	-5.149983614775185e-42	-4.4091230719841796e-46	-1.0437909425527764e-44	-5.765655540284502e-45	1.029996722955037e-41	8.818246143968359e-46	2.0875818851055528e-44
700.0	-8.0	0.0	0.0	0.0	0.0	-1.962628750992016e-45	-3.1073232479781686e-41	-4.2427152354163735e-46	-9.653287002279795e-45	3.925257501984032e-45	6.214646495956337e-41	8.485430470832747e-46	1.930657400455959e-44
657.1428571428571	3.0	0.0	0.0	0.0	0.0	1.2501750325051653e-47	1.3493319326254108e-47	2.042869764990299e-55	4.874266141541561e-54	-2.5003500650103306e-47	-2.6986638652508216e-47	-4.085739529980598e-55	-9.748532283083121e-54
657.1428571428571	2.2142857142857135	0.0	0.0	0.0	0.0	-1.8398669879720048e-51	-1.9307246170076592e-51	2.119174544266563e-52	5.0563374194010356e-51	3.6797339759440095e-51	3.8614492340153183e-51	-4.238349088533126e-52	-1.0112674838802071e-50
657.1428571428571	1.4285714285714288	0.0	0.0	0.0	0.0	-6.1102768353979426e-49	-6.412018901343519e-49	7.03781453854831e-50	1.6792298975572923e-48	1.2220553670795885e-48	1.2824037802687039e-48	-1.407562907709662e-49	-3.3584597951145847e-48
657.1428571428571	0.6428571428571423	0.0	0.0	0.0	0.0	-1.31159941038305e-47	-1.3763697516365338e-47	1.5106820578982215e-48	3.6045408985129215e-47	2.6231988207661e-47	2.7527395032730675e-47	-3.021364115796443e-48	-7.209081797025843e-47
657.1428571428571	-0.14285714285714324	0.0	0.0	0.0	0.0	1.4876880152744812e-46	-3.177891376164248e-47	3.487986502061504e-48	8.322497201316657e-47	-2.9753760305489625e-46	6.355782752328496e-47	-6.975973004123008e-48	-1.6644994402633315e-46
657.1428571428571	-0.9285714285714288	0.0	0.0	0.0	0.0	-1.0763018373212075e-47	-3.712257490427219e-47	4.074491130153667e-48	9.721933667203737e-47	2.152603674642415e-47	7.424514980854438e-47	-8.148982260307334e-48	-1.9443867334407474e-46
657.1428571428571	-1.7142857142857144	0.0	0.0	0.0	0.0	-2.440946034559497e-47	5.547354782688163e-44	4.181946967717793e-48	9.978330138402158e-47	4.881892069118994e-47	-1.1094709565376325e-43	-8.363893935435586e-48	-1.9956660276804315e-46
657.1428571428571	-2.5	0.0	0.0	0.0	0.0	-2.6234601700573677e-47	5.558267412413553e-44	4.1996033713410415e-48	1.0020459404938406e-46	5.246920340114735e-47	-1.1116534824827106e-43	-8.399206742682083e-48	-2.0040918809876813e-46
657.1428571428571	-3.2857142857142856	0.0	0.0	0.0	0.0	-2.6511389256679985e-47	5.55780668285291e-44	4.2007940314764237e-48	1.0023300133801472e-46	5.302277851335997e-47	-1.111561336570582e-43	-8.401588062952847e-48	-2.0046600267602943e-46
657.1428571428571	-4.071428571428571	0.0	0.0	0.0	0.0	-2.6490254403338072e-47	5.543985725477187e-44	4.1905465479350806e-48	9.998847383954475e-47	5.2980508806676145e-47	-1.1087971450954374e-43	-8.381093095870161e-48	-1.999769476790895e-46
657.1428571428571	-4.857142857142858	0.0	0.0	0.0	0.0	-2.6082875877704163e-47	5.457799752780332e-44	4.125116952506443e-48	9.842718618798176e-47	5.216575175540833e-47	-1.0915599505560664e-43	-8.250233905012886e-48	-1.968543723759635e-46
657.1428571428571	-5.642857142857142	0.0	0.0	0.0	0.0	-2.3552088905692266e-47	4.931306700041519e-44	3.7253974074782917e-48	8.888911096091622e-47	4.710417781138453e-47	-9.862613400083039e-44	-7.450794814956583e-48	-1.7777822192183245e-46
657.1428571428571	-6.428571428571429	0.0	0.0	0.0	0.0	-8.166563482553309e-48	1.7168957631469398e-44	1.29323922926182e-48	3.0855843889314465e-47	1.6333126965106619e-47	-3.4337915262938796e-44	-2.58647845852364e-48	-6.171168777862893e-47
657.1428571428571	-7.214285714285714	0.0	0.0	0.0	0.0	8.3048702313159695e-47	-1.7905052618846829e-43	-1.3245866755904151e-47	-3.159604672916971e-46	-1.6609740462631939e-46	3.5810105237693658e-43	2.6491733511808303e-47	6.319209345833942e-46
657.1428571428571	-8.0	0.0	0.0	0.0	0.0	5.420553553313877e-46	-1.3758050168808379e-42	-9.083492351891252e-47	-2.1635029301563883e-45	-1.0841107106627755e-45	2.7516100337616757e-42	1.8166984703782505e-46	4.3270058603127767e-45
614.2857142857142	3.0	0.0	0.0	0.0	0.0	2.7516352099848644e-49	2.9026815250370915e-49	7.704452363408728e-59	1.8382737335175986e-57	-5.503270419969729e-49	-5.805363050074183e-49	-1.5408904726817456e-58	-3.676547467035197e-57
614.2857142857142	2.2142857142857135	0.0	0.0	0.0	0.0	9.697898149344632e-48	1.0505205213810953e-47	1.0118025201443946e-55	2.4141498688709535e-54	-1.9395796298689264e-47	-2.1010410427621906e-47	-2.0236050402887892e-55	-4.828299737741907e-54
614.2857142857142	1.4285714285714288	0.0	0.0	0.0	0.0	2.6094321441169965e-46	3.2989885427716965e-46	1.012533750290754e-52	2.4158965209251254e-51	-5.218864288233993e-46	-6.597977085543393e-46	-2.025067500581508e-52	-4.831793041850251e-51
614.2857142857142	0.6428571428571423	0.0	0.0	0.0	0.0	-2.5392064215180435e-49	-2.664599331222638e-49	2.9246734617229915e-50	6.978266196996042e-49	5.078412843036087e-49	5.329198662445276e-49	-5.849346923445983e-50	-1.3956532393992083e-48
614.2857142857142	-0.14285714285714324	0.0	0.0	0.0	0.0	1.0435231102644549e-45	-4.677026384488542e-48	5.1334961690489685e-49	1.224856539601441e-47	-2.0870462205289097e-45	9.354052768977084e-48	-1.0266992338097937e-48	-2.449713079202882e-47
614.2857142857142	-0.9285714285714288	0.0	0.0	0.0	0.0	8.311200371531053e-47	-9.924747250141952e-48	1.0893364845378935e-48	2.5991705345939864e-47	-1.6622400743062105e-46	1.9849494500283904e-47	-2.178672969075787e-48	-5.198341069187973e-47
614.2857142857142	-1.7142857142857144	0.0	0.0	0.0	0.0	2.9913768148834034e-48	3.3595785704059905e-44	1.2504461216028902e-48	2.983581195984697e-47	-5.982753629766807e-48	-6.719157140811981e-44	-2.5008922432057803e-48	-5.967162391969394e-47
614.2857142857142	-2.5	0.0	0.0	0.0	0.0	-3.964589770852534e-48	3.396571269703714e-44	1.2796022632825767e-48	3.0531483223770003e-47	7.929179541705068e-48	-6.793142539407428e-44	-2.5592045265651534e-48	-6.106296644754001e-47
614.2857142857142	-3.2857142857142856	0.0	0.0	0.0	0.0	-4.9067358829484194e-48	3.402623192623724e-44	1.2844337172226849e-48	3.0646762649415473e-47	9.813471765896839e-48	-6.805246385247448e-44	-2.5688674344453698e-48	-6.129352529883095e-47
614.2857142857142	-4.071428571428571	0.0	0.0	0.0	0.0	-5.055008996248207e-48	3.4032179108129297e-44	1.2850763801755406e-48	3.066209659658696e-47	1.0110017992496414e-47	-6.806435821625859e-44	-2.570152760351081e-48	-6.132419319317392e-47
614.2857142857142	-4.857142857142858	0.0	0.0	0.0	0.0	-5.0754883660906346e-48	3.400884830976569e-44	1.2842605652245459e-48	3.0642630371576823e-47	1.0150976732181269e-47	-6.801769661953138e-44	-2.5685211304490918e-48	-6.128526074315365e-47
614.2857142857142	-5.642857142857142	0.0	0.0	0.0	0.0	-5.056496743382358e-48	3.3856633329794665e-44	1.2785031513279495e-48	3.0505252972928916e-47	1.0112993486764716e-47	-6.771326665958933e-44	-2.557006302655899e-48	-6.101050594585783e-47
614.2857142857142	-6.428571428571429	0.0	0.0	0.0	0.0	-4.917014337124301e-48	3.292569979922296e-44	1.2432286534265336e-48	2.966357075683468e-47	9.834028674248602e-48	-6.585139959844592e-44	-2.4864573068530672e-48	-5.932714151366936e-47
614.2857142857142	-7.214285714285714	0.0	0.0	0.0	0.0	-4.062874774943245e-48	2.7241737306753563e-44	1.027993598985419e-48	2.4527897277634123e-47	8.12574954988649e-48	-5.448347461350713e-44	-2.055987197970838e-48	-4.905579455526825e-47
614.2857142857142	-8.0	0.0	0.0	0.0	0.0	1.103627662047446e-48	-7.460312301944925e-45	-2.8049204042501826e-49	-6.692295866080495e-48	-2.207255324094892e-48	1.492062460388985e-44	5.609840808500365e-49	1.338459173216099e-47
571.4285714285714	3.0	0.0	0.0	0.0	0.0	3.3306751807664654e-51	3.497840452654945e-51	9.001692869274078e-63	2.1477938200867382e-61	-6.661350361532931e-51	-6.99568090530989e-51	-1.8003385738548155e-62	-4.2955876401734765e-61
571.4285714285714	2.2142857142857135	0.0	0.0	0.0	0.0	1.2312982275412896e-49	1.2981747088527903e-49	1.24039514867722e-59	2.9595689941422965e-58	-2.462596455082579e-49	-2.5963494177055806e-49	-2.48079029735444e-59	-5.919137988284593e-58
571.4285714285714	1.4285714285714288	0.0	0.0	0.0	0.0	4.365002755890466e-48	4.712736404904547e-48	1.6385713917637732e-56	3.90961374383639e-55	-8.730005511780932e-48	-9.425472809809094e-48	-3.2771427835275465e-56	-7.81922748767278e-55
571.4285714285714	0.6428571428571423	0.0	0.0	0.0	0.0	1.2133069036661859e-46	1.5054381008401499e-46	1.6943326481843172e-53	4.0426634019187525e-52	-2.4266138073323718e-46	-3.0108762016802998e-46	-3.3886652963686344e-53	-8.085326803837505e-52
571.4285714285714	-0.14285714285714324	0.0	0.0	0.0	0.0	1.0805480068005692e-45	2.655034120645267e-45	5.555916259415804e-51	1.325641984829285e-49	-2.1610960136011383e-45	-5.310068241290534e-45	-1.1111832518831608e-50	-2.65128396965857e-49
571.4285714285714	-0.9285714285714288	0.0	0.0	0.0	0.0	6.5625399284663194e-46	-1.066063189546524e-48	1.170105985349992e-49	2.7918895413333165e-48	-1.3125079856932639e-45	2.132126379093048e-48	-2.340211970699984e-49	-5.583779082666633e-48
571.4285714285714	-1.7142857142857144	0.0	0.0	0.0	0.0	5.787847469072043e-47	1.7403569016220735e-44	2.679459143207092e-49	6.393243373171589e-48	-1.1575694938144085e-46	-3.480713803244147e-44	-5.358918286414184e-49	-1.2786486746343178e-47
571.4285714285714	-2.5	0.0	0.0	0.0	0.0	5.636141976330016e-48	1.8724206030799577e-44	3.1246112409363194e-49	7.455389060921132e-48	-1.1272283952660032e-47	-3.7448412061599155e-44	-6.249222481872639e-49	-1.4910778121842265e-47
571.4285714285714	-3.2857142857142856	0.0	0.0	0.0	0.0	1.281175937492055e-48	1.8954741180707105e-44	3.2061006430900926e-49	7.64982518643061e-48	-2.56235187498411e-48	-3.790948236141421e-44	-6.412201286180185e-49	-1.529965037286122e-47
571.4285714285714	-4.071428571428571	0.0	0.0	0.0	0.0	7.048952359055738e-49	1.8992837266108305e-44	3.219688302156262e-49	7.682245744880774e-48	-1.4097904718111475e-48	-3.798567453221661e-44	-6.439376604312524e-49	-1.5364491489761547e-47
571.4285714285714	-4.857142857142858	0.0	0.0	0.0	0.0	6.1428940613799575e-49	1.899867343656955e-44	3.2218502126580796e-49	7.687404125633325e-48	-1.2285788122759915e-48	-3.79973468731391e-44	-6.443700425316159e-49	-1.537480825126665e-47
571.4285714285714	-5.642857142857142	0.0	0.0	0.0	0.0	5.9947292109859304e-49	1.8997098774765044e-44	3.2217742407330795e-49	7.687222841660614e-48	-1.1989458421971861e-48	-3.799419754953009e-44	-6.443548481466159e-49	-1.5374445683321228e-47
571.4285714285714	-6.428571428571429	0.0	0.0	0.0	0.0	5.965691351041974e-49	1.8981388956979497e-44	3.219134931271609e-49	7.680925293259584e-48	-1.1931382702083948e-48	-3.7962777913958994e-44	-6.438269862543218e-49	-1.5361850586519167e-47
571.4285714285714	-7.214285714285714	0.0	0.0	0.0	0.0	5.931643181871434e-49	1.8884475717521772e-44	3.202664771331606e-49	7.641626532056053e-48	-1.1863286363742868e-48	-3.7768951435043544e-44	-6.405329542663212e-49	-1.5283253064112106e-47
571.4285714285714	-8.0	0.0	0.0	0.0	0.0	5.747145972913329e-49	1.8292618067565867e-44	3.1020582557525854e-49	7.401573660685816e-48	-1.1494291945826659e-48	-3.6585236135131734e-44	-6.204116511505171e-49	-1.4803147321371632e-47
528.5714285714286	3.0	0.0	0.0	0.0	0.0	1.998940106554351e-53	2.0978302617281916e-53	2.5625115973855696e-67	6.11412390002145e-66	-3.997880213108702e-53	-4.195660523456383e-53	-5.125023194771139e-67	-1.22282478000429e-65
528.5714285714286	2.2142857142857135	0.0	0.0	0.0	0.0	7.444472846601598e-52	7.816127591381503e-52	3.5573449112310766e-64	8.487785091462189e-63	-1.4888945693203197e-51	-1.5632255182763007e-51	-7.114689822462153e-64	-1.6975570182924377e-62
528.5714285714286	1.4285714285714288	0.0	0.0	0.0	0.0	2.759620858529266e-50	2.9050170767121034e-50	4.9153462532930194e-61	1.1727961701158622e-59	-5.519241717058532e-50	-5.810034153424207e-50	-9.830692506586039e-61	-2.3455923402317244e-59
528.5714285714286	0.6428571428571423	0.0	0.0	0.0	0.0	9.945281620218023e-49	1.0637826713707903e-48	6.601662148235382e-58	1.5751497829755482e-56	-1.9890563240436046e-48	-2.1275653427415805e-48	-1.3203324296470764e-57	-3.1502995659510964e-56
528.5714285714286	-0.14285714285714324	0.0	0.0	0.0	0.0	3.0349824011055243e-47	3.56902581017558e-47	7.499438650719885e-55	1.7893616572827736e-53	-6.069964802211049e-47	-7.13805162035116e-47	-1.499887730143977e-54	-3.578723314565547e-53
528.5714285714286	-0.9285714285714288	0.0	0.0	0.0	0.0	3.9959466279736015e-46	7.713369826053812e-46	3.650217220737192e-52	8.709469161420526e-51	-7.991893255947203e-46	-1.5426739652107623e-45	-7.300434441474385e-52	-1.7418938322841052e-50
528.5714285714286	-1.7142857142857144	0.0	0.0	0.0	0.0	4.652678968238629e-46	4.758683528266896e-45	1.507560530137981e-50	3.5971186831240495e-49	-9.305357936477257e-46	-9.517367056533792e-45	-3.015121060275962e-50	-7.194237366248099e-49
528.5714285714286	-2.5	0.0	0.0	0.0	0.0	5.220581253642247e-47	8.298849865295094e-45	4.801077263907898e-50	1.1455725657680249e-48	-1.0441162507284494e-46	-1.659769973059019e-44	-9.602154527815797e-50	-2.2911451315360498e-48
528.5714285714286	-3.2857142857142856	0.0	0.0	0.0	0.0	5.2019431232763644e-48	9.24343701844124e-45	6.020534557236906e-50	1.436547088205019e-48	-1.0403886246552729e-47	-1.848687403688248e-44	-1.2041069114473811e-49	-2.873094176410038e-48
528.5714285714286	-4.071428571428571	0.0	0.0	0.0	0.0	1.6535540540137036e-48	9.413397546787909e-45	6.255738874709157e-50	1.492669238945258e-48	-3.307108108027407e-48	-1.8826795093575819e-44	-1.2511477749418315e-49	-2.985338477890516e-48
528.5714285714286	-4.857142857142858	0.0	0.0	0.0	0.0	1.221262576377893e-48	9.441677100561339e-45	6.295348024507412e-50	1.5021203888521126e-48	-2.442525152755786e-48	-1.8883354201122678e-44	-1.2590696049014825e-49	-3.004240777704225e-48
528.5714285714286	-5.642857142857142	0.0	0.0	0.0	0.0	1.1546453259429667e-48	9.446298762706848e-45	6.301850496228493e-50	1.5036719454621234e-48	-2.3092906518859333e-48	-1.8892597525413696e-44	-1.2603700992456986e-49	-3.007343890924247e-48
528.5714285714286	-6.428571428571429	0.0	0.0	0.0	0.0	1.143830942748422e-48	9.446919595755659e-45	6.302825144680279e-50	1.50390450668172e-48	-2.287661885496844e-48	-1.8893839191511318e-44	-1.2605650289360558e-49	-3.00780901336344e-48
528.5714285714286	-7.214285714285714	0.0	0.0	0.0	0.0	1.1419620800934606e-48	9.446188073153974e-45	6.302428045042706e-50	1.5038097551021165e-48	-2.2839241601869212e-48	-1.8892376146307947e-44	-1.2604856090085412e-49	-3.007619510204233e-48
528.5714285714286	-8.0	0.0	0.0	0.0	0.0	1.1410417059871769e-48	9.440981131531887e-45	6.298963775084969e-50	1.5029831475856297e-48	-2.2820834119743538e-48	-1.8881962263063775e-44	-1.2597927550169938e-49	-3.0059662951712594e-48
485.7142857142857	3.0	0.0	0.0	0.0	0.0	4.9935024655592425e-56	5.240128933323308e-56	1.2406687934187457e-72	2.9602218073020406e-71	-9.987004931118485e-56	-1.0480257866646616e-55	-2.4813375868374914e-72	-5.920443614604081e-71
485.7142857142857	2.2142857142857135	0.0	0.0	0.0	0.0	1.8612533114753975e-54	1.9532438684230375e-54	1.7237903495813307e-69	4.112944423360694e-68	-3.722506622950795e-54	-3.906487736846075e-54	-3.4475806991626614e-69	-8.225888846721387e-68
485.7142857142857	1.4285714285714288	0.0	0.0	0.0	0.0	6.935056952477013e-53	7.279276394855055e-53	2.3941775046021444e-66	5.712480725413621e-65	-1.3870113904954026e-52	-1.455855278971011e-52	-4.788355009204289e-66	-1.1424961450827242e-64
485.7142857142857	0.6428571428571423	0.0	0.0	0.0	0.0	2.5784203064434006e-51	2.709717625551088e-51	3.3180364708613434e-63	7.91679851749451e-62	-5.156840612886801e-51	-5.419435251102177e-51	-6.636072941722687e-63	-1.583359703498902e-61
485.7142857142857	-0.14285714285714324	0.0	0.0	0.0	0.0	9.460847544789212e-50	1.0017101654902512e-49	4.537750566478997e-60	1.0827028253323381e-58	-1.8921695089578423e-49	-2.0034203309805024e-49	-9.075501132957994e-60	-2.1654056506646762e-58
485.7142857142857	-0.9285714285714288	0.0	0.0	0.0	0.0	3.207056799449805e-48	3.551773928246592e-48	5.73018300002679e-57	1.3672200222717945e-55	-6.41411359889961e-48	-7.103547856493184e-48	-1.146036600005358e-56	-2.734440044543589e-55
485.7142857142857	-1.7142857142857144	0.0	0.0	0.0	0.0	7.001276356765085e-47	9.99602014700782e-47	4.64492199386345e-54	1.1082939086300618e-52	-1.400255271353017e-46	-1.999204029401564e-46	-9.2898439877269e-54	-2.2165878172601236e-52
485.7142857142857	-2.5	0.0	0.0	0.0	0.0	2.724867318222464e-46	1.1486555620947783e-45	6.582158515548191e-52	1.5705970263792618e-50	-5.449734636444928e-46	-2.2973111241895567e-45	-1.3164317031096382e-51	-3.1411940527585236e-50
485.7142857142857	-3.2857142857142856	0.0	0.0	0.0	0.0	6.525757115505108e-47	3.0979094299106006e-45	5.123796968443552e-51	1.222664051237132e-49	-1.3051514231010215e-46	-6.195818859821201e-45	-1.0247593936887104e-50	-2.445328102474264e-49
485.7142857142857	-4.071428571428571	0.0	0.0	0.0	0.0	5.443158316327788e-48	3.868204070540009e-45	8.158910955041037e-51	1.9469428397655454e-49	-1.0886316632655576e-47	-7.736408141080018e-45	-1.6317821910082073e-50	-3.893885679531091e-49
485.7142857142857	-4.857142857142858	0.0	0.0	0.0	0.0	1.1482599073897685e-48	4.0213600822250835e-45	8.852883368133058e-51	2.11254921581272e-49	-2.296519814779537e-48	-8.042720164450167e-45	-1.7705766736266115e-50	-4.22509843162544e-49
485.7142857142857	-5.642857142857142	0.0	0.0	0.0	0.0	7.204958349371e-49	4.047308743058803e-45	8.973483519102669e-51	2.1413287316548372e-49	-1.4409916698742e-48	-8.094617486117606e-45	-1.7946967038205338e-50	-4.2826574633096744e-49
485.7142857142857	-6.428571428571429	0.0	0.0	0.0	0.0	6.586269263214153e-49	4.0515822187516195e-45	8.993430658306197e-51	2.1460888350202026e-49	-1.3172538526428307e-48	-8.103164437503239e-45	-1.7986861316612394e-50	-4.292177670040405e-49
485.7142857142857	-7.214285714285714	0.0	0.0	0.0	0.0	6.487165071401755e-49	4.052279609981409e-45	8.996695951877322e-51	2.1468680513540017e-49	-1.297433014280351e-48	-8.104559219962818e-45	-1.7993391903754644e-50	-4.2937361027080035e-49
485.7142857142857	-8.0	0.0	0.0	0.0	0.0	6.4709617931653466e-49	4.0523742987374113e-45	8.997187462111472e-51	2.1469853436536554e-49	-1.2941923586330693e-48	-8.104748597474823e-45	-1.7994374924222943e-50	-4.293970687307311e-49
442.85714285714283	3.0	0.0	0.0	0.0	0.0	4.041717890303055e-59	4.241310203887186e-59	6.161656706013085e-79	1.4701643694663786e-77	-8.08343578060611e-59	-8.482620407774373e-59	-1.232331341202617e-78	-2.9403287389327573e-77
442.85714285714283	2.2142857142857135	0.0	0.0	0.0	0.0	1.5065935494111477e-57	1.580996204621653e-57	8.561624302507082e-76	2.0427939432573196e-74	-3.0131870988222953e-57	-3.161992409243306e-57	-1.7123248605014164e-75	-4.085587886514639e-74
442.85714285714283	1.4285714285714288	0.0	0.0	0.0	0.0	5.615860968241802e-56	5.893255112820874e-56	1.1896108652638992e-72	2.8383981714520018e-71	-1.1231721936483604e-55	-1.1786510225641749e-55	-2.3792217305277985e-72	-5.6767963429040036e-71
442.85714285714283	0.6428571428571423	0.0	0.0	0.0	0.0	2.0931057793678554e-54	2.1966230333179053e-54	1.6527530230432086e-69	3.94345022165186e-68	-4.186211558735711e-54	-4.3932460666358107e-54	-3.3055060460864173e-69	-7.88690044330372e-68
442.85714285714283	-0.14285714285714324	0.0	0.0	0.0	0.0	7.796347591318306e-53	8.184854994558028e-53	2.2947444771182425e-66	5.475235160130537e-65	-1.5592695182636611e-52	-1.6369709989116056e-52	-4.589488954236485e-66	-1.0950470320261074e-64
442.85714285714283	-0.9285714285714288	0.0	0.0	0.0	0.0	2.8927779056162356e-51	3.0435699795833314e-51	3.1737541439899463e-63	7.572546902506357e-62	-5.785555811232471e-51	-6.087139959166663e-51	-6.347508287979893e-63	-1.5145093805012713e-61
442.85714285714283	-1.7142857142857144	0.0	0.0	0.0	0.0	1.0484672988136752e-49	1.117867926235294e-49	4.287055602867813e-60	1.0228908790355574e-58	-2.0969345976273503e-49	-2.235735852470588e-49	-8.574111205735626e-60	-2.0457817580711148e-58
442.85714285714283	-2.5	0.0	0.0	0.0	0.0	3.3066554174531364e-48	3.815991160299379e-48	5.0340635900973446e-57	1.2011509773040348e-55	-6.613310834906273e-48	-7.631982320598758e-48	-1.0068127180194689e-56	-2.4023019546080696e-55
442.85714285714283	-3.2857142857142856	0.0	0.0	0.0	0.0	5.058664619547445e-47	8.918567052675443e-47	2.850677751472796e-54	6.8024879070178605e-53	-1.011732923909489e-46	-1.7837134105350886e-46	-5.701355502945592e-54	-1.3604975814035721e-52
442.85714285714283	-4.071428571428571	0.0	0.0	0.0	0.0	7.990219083126121e-47	6.438290523190058e-46	1.6097073157138644e-52	3.84198655563961e-51	-1.5980438166252242e-46	-1.2876581046380115e-45	-3.2194146314277287e-52	-7.68397311127922e-51
442.85714285714283	-4.857142857142858	0.0	0.0	0.0	0.0	1.039956024134365e-47	1.2281781599238602e-45	6.1660508138565965e-52	1.4718789976761783e-50	-2.07991204826873e-47	-2.4563563198477203e-45	-1.2332101627713193e-51	-2.9437579953523567e-50
442.85714285714283	-5.642857142857142	0.0	0.0	0.0	0.0	1.0270761177609517e-48	1.3970445554637429e-45	8.080013374845642e-52	1.9288161787389271e-50	-2.0541522355219034e-48	-2.7940891109274858e-45	-1.6160026749691284e-51	-3.8576323574778543e-50
442.85714285714283	-6.428571428571429	0.0	0.0	0.0	0.0	3.4328776055589725e-49	1.427992029795768e-45	8.460991477867436e-52	2.0197725054444899e-50	-6.865755211117945e-49	-2.855984059591536e-45	-1.6921982955734873e-51	-4.0395450108889797e-50
442.85714285714283	-7.214285714285714	0.0	0.0	0.0	0.0	2.6368941219114954e-49	1.4331586007659075e-45	8.525515045322287e-52	2.035177198076754e-50	-5.273788243822991e-49	-2.866317201531815e-45	-1.7051030090644575e-51	-4.070354396153508e-50
442.85714285714283	-8.0	0.0	0.0	0.0	0.0	2.515727092007014e-49	1.4340074714969188e-45	8.536141713200025e-52	2.0377142658493144e-50	-5.031454184014028e-49	-2.8680149429938377e-45	-1.707228342640005e-51	-4.0754285316986288e-50
400.0	3.0	0.0	0.0	0.0	0.0	7.402979844004707e-63	7.768559157490378e-63	1.524702532864891e-86	3.637959762350514e-85	-1.4805959688009413e-62	-1.5537118314980756e-62	-3.049405065729782e-86	-7.275919524701027e-85
