descriptor-temperature	descriptor-logPressure	s+CO_g<->CO_s	s+s+O2_g<->O-O_s+s->O_s+O_s	CO_s+O_s<->O-CO_s+s->CO2_g+s+s
828.5714285714286	0.6428571428571423	6521.681161980554	3260.840580990277	6521.681161980554
828.5714285714286	-0.14285714285714324	1071.291058358343	535.6455291791715	1071.291058358343
828.5714285714286	-0.9285714285714288	175.5495942780866	87.7747971390433	175.5495942780866
828.5714285714286	-1.7142857142857144	28.7552877039823	14.37764385199115	28.7552877039823
828.5714285714286	-2.5	4.709756619037648	2.354878309518824	4.709756619037648
828.5714285714286	-3.2857142857142856	0.7712956599953911	0.38564782999769553	0.7712956599953911
828.5714285714286	-4.071428571428571	0.12621628629026235	0.06310814314513118	0.12621628629026235
828.5714285714286	-4.857142857142858	0.020560542200513152	0.010280271100256576	0.020560542200513152
828.5714285714286	-5.642857142857142	0.003263264761161249	0.0016316323805806246	0.003263264761161249
828.5714285714286	-6.428571428571429	0.00046121166954731283	0.00023060583477365641	0.00046121166954731283
828.5714285714286	-7.214285714285714	4.995617782192342e-05	2.497808891096171e-05	4.995617782192342e-05
828.5714285714286	-8.0	4.188120616003458e-06	2.094060308001729e-06	4.188120616003458e-06
785.7142857142857	3.0	406744.9589138789	203372.47945693944	406744.9589138789
785.7142857142857	2.2142857142857135	221833.32190463925	110916.66095231962	221833.32190463925
785.7142857142857	1.4285714285714288	48570.2248920223	24285.11244601115	48570.2248920223
785.7142857142857	0.6428571428571423	8378.481396380288	4189.240698190144	8378.481396380288
785.7142857142857	-0.14285714285714324	1384.1847949053838	692.0923974526919	1384.1847949053838
785.7142857142857	-0.9285714285714288	227.03581627410298	113.51790813705149	227.03581627410298
785.7142857142857	-1.7142857142857144	37.19466384912746	18.59733192456373	37.19466384912746
785.7142857142857	-2.5	6.092308294606899	3.0461541473034495	6.092308294606899
785.7142857142857	-3.2857142857142856	0.997847855280205	0.4989239276401025	0.997847855280205
785.7142857142857	-4.071428571428571	0.16342334703374956	0.08171167351687478	0.16342334703374956
785.7142857142857	-4.857142857142858	0.026753336203848507	0.013376668101924253	0.026753336203848507
785.7142857142857	-5.642857142857142	0.00436833566213392	0.00218416783106696	0.00436833566213392
785.7142857142857	-6.428571428571429	0.0007024817028165492	0.0003512408514082746	0.0007024817028165492
785.7142857142857	-7.214285714285714	0.0001046689527599113	5.233447637995565e-05	0.0001046689527599113
785.7142857142857	-8.0	1.2448385193004089e-05	6.224192596502044e-06	1.2448385193004089e-05
742.8571428571429	3.0	105205.64984627691	52602.824923138454	105205.64984627691
742.8571428571429	2.2142857142857135	154533.62490736553	77266.81245368277	154533.62490736553
742.8571428571429	1.4285714285714288	55834.043033995265	27917.021516997633	55834.043033995265
742.8571428571429	0.6428571428571423	10792.321642008927	5396.160821004463	10792.321642008927
742.8571428571429	-0.14285714285714324	1818.7425472428702	909.3712736214351	1818.7425472428702
742.8571428571429	-0.9285714285714288	299.2953817778355	149.64769088891774	299.2953817778355
742.8571428571429	-1.7142857142857144	49.05923944883163	24.529619724415817	49.05923944883163
742.8571428571429	-2.5	8.036396443633915	4.018198221816958	8.036396443633915
742.8571428571429	-3.2857142857142856	1.316302281048743	0.6581511405243715	1.316302281048743
742.8571428571429	-4.071428571428571	0.21559576511447165	0.10779788255723582	0.21559576511447165
742.8571428571429	-4.857142857142858	0.03531102613996481	0.017655513069982406	0.03531102613996481
742.8571428571429	-5.642857142857142	0.005782283778937304	0.002891141889468652	0.005782283778937304
742.8571428571429	-6.428571428571429	0.0009457932094019232	0.0004728966047009616	0.0009457932094019232
742.8571428571429	-7.214285714285714	0.00015365170568254285	7.682585284127142e-05	0.00015365170568254285
742.8571428571429	-8.0	2.4036299477319362e-05	1.2018149738659681e-05	2.4036299477319362e-05
700.0	3.0	19432.892193180513	9716.446096590256	19432.892193180513
700.0	2.2142857142857135	67929.70082140368	33964.85041070184	67929.70082140368
700.0	1.4285714285714288	67126.2644611379	33563.13223056895	67126.2644611379
700.0	0.6428571428571423	18960.956203846254	9480.478101923127	18960.956203846254
700.0	-0.14285714285714324	3450.5766444299147	1725.2883222149574	3450.5766444299147
700.0	-0.9285714285714288	575.3142729099526	287.6571364549763	575.3142729099526
700.0	-1.7142857142857144	94.50682321140685	47.25341160570343	94.50682321140685
700.0	-2.5	15.486648503504638	7.743324251752319	15.486648503504638
700.0	-3.2857142857142856	2.536747785208258	1.268373892604129	2.536747785208258
700.0	-4.071428571428571	0.41549749203552433	0.20774874601776216	0.41549749203552433
700.0	-4.857142857142858	0.06805403116314847	0.034027015581574234	0.06805403116314847
700.0	-5.642857142857142	0.011146345584584516	0.005573172792292258	0.011146345584584516
700.0	-6.428571428571429	0.0018254678700049822	0.0009127339350024911	0.0018254678700049822
700.0	-7.214285714285714	0.0002988073415612521	0.00014940367078062605	0.0002988073415612521
700.0	-8.0	4.8758185708903316e-05	2.4379092854451658e-05	4.8758185708903316e-05
657.1428571428571	3.0	1532.7823756768244	766.3911878384122	1532.7823756768244
657.1428571428571	2.2142857142857135	8085.918553316674	4042.959276658337	8085.918553316674
657.1428571428571	1.4285714285714288	24135.25607567852	12067.62803783926	24135.25607567852
657.1428571428571	0.6428571428571423	18315.01366826934	9157.50683413467	18315.01366826934
657.1428571428571	-0.14285714285714324	4558.214446753726	2279.107223376863	4558.214446753726
657.1428571428571	-0.9285714285714288	806.9197373829586	403.4598686914793	806.9197373829586
657.1428571428571	-1.7142857142857144	133.89707560604083	66.94853780302041	133.89707560604083
657.1428571428571	-2.5	21.97791859324898	10.98895929662449	21.97791859324898
657.1428571428571	-3.2857142857142856	3.6010126940968696	1.8005063470484348	3.6010126940968696
657.1428571428571	-4.071428571428571	0.5898414928163259	0.29492074640816296	0.5898414928163259
657.1428571428571	-4.857142857142858	0.0966106666812527	0.04830533334062635	0.0966106666812527
657.1428571428571	-5.642857142857142	0.015823814993693754	0.007911907496846877	0.015823814993693754
657.1428571428571	-6.428571428571429	0.002591763651546318	0.001295881825773159	0.002591763651546318
657.1428571428571	-7.214285714285714	0.00042449365274765954	0.00021224682637382977	0.00042449365274765954
657.1428571428571	-8.0	6.951784958738499e-05	3.475892479369249e-05	6.951784958738499e-05
614.2857142857142	3.0	79.13906453494178	39.56953226747089	79.13906453494178
614.2857142857142	2.2142857142857135	469.73547527869925	234.86773763934963	469.73547527869925
614.2857142857142	1.4285714285714288	2433.8625961615353	1216.9312980807676	2433.8625961615353
614.2857142857142	0.6428571428571423	6775.1089390952375	3387.5544695476187	6775.1089390952375
614.2857142857142	-0.14285714285714324	4649.119734324405	2324.5598671622024	4649.119734324405
614.2857142857142	-0.9285714285714288	1109.254483921389	554.6272419606945	1109.254483921389
614.2857142857142	-1.7142857142857144	194.65634119341692	97.32817059670846	194.65634119341692
614.2857142857142	-2.5	32.25224810960245	16.126124054801224	32.25224810960245
614.2857142857142	-3.2857142857142856	5.292591157249083	2.6462955786245415	5.292591157249083
614.2857142857142	-4.071428571428571	0.8671393110011736	0.4335696555005868	0.8671393110011736
614.2857142857142	-4.857142857142858	0.14203542378274037	0.07101771189137018	0.14203542378274037
614.2857142857142	-5.642857142857142	0.023264086095153163	0.011632043047576581	0.023264086095153163
614.2857142857142	-6.428571428571429	0.0038104148818789347	0.0019052074409394674	0.0038104148818789347
614.2857142857142	-7.214285714285714	0.000624105257699604	0.000312052628849802	0.000624105257699604
614.2857142857142	-8.0	0.00010222147381436782	5.111073690718391e-05	0.00010222147381436782
571.4285714285714	3.0	2.6201283059285	1.31006415296425	2.6201283059285
571.4285714285714	2.2142857142857135	15.930367961200668	7.965183980600334	15.930367961200668
571.4285714285714	1.4285714285714288	94.83401604150743	47.41700802075371	94.83401604150743
571.4285714285714	0.6428571428571423	499.47836898220413	249.73918449110207	499.47836898220413
571.4285714285714	-0.14285714285714324	1481.4316816409341	740.7158408204671	1481.4316816409341
571.4285714285714	-0.9285714285714288	1113.5332251283005	556.7666125641503	1113.5332251283005
571.4285714285714	-1.7142857142857144	275.9944405777927	137.99722028889636	275.9944405777927
571.4285714285714	-2.5	48.81582050494066	24.40791025247033	48.81582050494066
571.4285714285714	-3.2857142857142856	8.099105115461478	4.049552557730739	8.099105115461478
571.4285714285714	-4.071428571428571	1.3293578091137224	0.6646789045568612	1.3293578091137224
571.4285714285714	-4.857142857142858	0.21781021498977224	0.10890510749488612	0.21781021498977224
571.4285714285714	-5.642857142857142	0.03567702505214406	0.01783851252607203	0.03567702505214406
571.4285714285714	-6.428571428571429	0.005843571855818358	0.002921785927909179	0.005843571855818358
571.4285714285714	-7.214285714285714	0.0009571164086751469	0.00047855820433757347	0.0009571164086751469
571.4285714285714	-8.0	0.00015676552629638395	7.838276314819197e-05	0.00015676552629638395
528.5714285714286	3.0	0.05104339104780078	0.02552169552390039	0.05104339104780078
528.5714285714286	2.2142857142857135	0.31149760073201754	0.15574880036600877	0.31149760073201754
528.5714285714286	1.4285714285714288	1.8965067952887795	0.9482533976443898	1.8965067952887795
528.5714285714286	0.6428571428571423	11.383865397239518	5.691932698619759	11.383865397239518
528.5714285714286	-0.14285714285714324	62.84396066260991	31.421980331304955	62.84396066260991
528.5714285714286	-0.9285714285714288	227.0888532183509	113.54442660917545	227.0888532183509
528.5714285714286	-1.7142857142857144	239.0356271256579	119.51781356282895	239.0356271256579
528.5714285714286	-2.5	69.86859766588103	34.93429883294051	69.86859766588103
528.5714285714286	-3.2857142857142856	12.814932353133772	6.407466176566886	12.814932353133772
528.5714285714286	-4.071428571428571	2.1395571675324363	1.0697785837662181	2.1395571675324363
528.5714285714286	-4.857142857142858	0.35154447219643303	0.17577223609821652	0.35154447219643303
528.5714285714286	-5.642857142857142	0.05760904741832294	0.02880452370916147	0.05760904741832294
528.5714285714286	-6.428571428571429	0.009436549415210278	0.004718274707605139	0.009436549415210278
528.5714285714286	-7.214285714285714	0.0015456279477545477	0.0007728139738772739	0.0015456279477545477
528.5714285714286	-8.0	0.0002531580044604132	0.0001265790022302066	0.0002531580044604132
485.7142857142857	3.0	0.0005119238874102418	0.0002559619437051209	0.0005119238874102418
485.7142857142857	2.2142857142857135	0.0031253919219383706	0.0015626959609691853	0.0031253919219383706
485.7142857142857	1.4285714285714288	0.019077699432988468	0.009538849716494234	0.019077699432988468
485.7142857142857	0.6428571428571423	0.11632528145703472	0.05816264072851736	0.11632528145703472
485.7142857142857	-0.14285714285714324	0.7045951475015994	0.3522975737507997	0.7045951475015994
485.7142857142857	-0.9285714285714288	4.101000787033931	2.0505003935169657	4.101000787033931
485.7142857142857	-1.7142857142857144	19.12420651632682	9.56210325816341	19.12420651632682
485.7142857142857	-2.5	37.288319833955214	18.644159916977607	37.288319833955214
485.7142857142857	-3.2857142857142856	17.040351508193773	8.520175754096886	17.040351508193773
485.7142857142857	-4.071428571428571	3.521980395627163	1.7609901978135816	3.521980395627163
485.7142857142857	-4.857142857142858	0.6008961190645538	0.3004480595322769	0.6008961190645538
485.7142857142857	-5.642857142857142	0.09908852444057428	0.04954426222028714	0.09908852444057428
485.7142857142857	-6.428571428571429	0.01624767704537401	0.008123838522687004	0.01624767704537401
485.7142857142857	-7.214285714285714	0.002661680957136563	0.0013308404785682816	0.002661680957136563
485.7142857142857	-8.0	0.0004359680395262186	0.0002179840197631093	0.0004359680395262186
442.85714285714283	3.0	2.1879555008048494e-06	1.0939777504024247e-06	2.1879555008048494e-06
442.85714285714283	2.2142857142857135	1.3358326185770151e-05	6.679163092885076e-06	1.3358326185770151e-05
442.85714285714283	1.4285714285714288	8.155712212655688e-05	4.077856106327844e-05	8.155712212655688e-05
442.85714285714283	0.6428571428571423	0.0004979079823781762	0.0002489539911890881	0.0004979079823781762
442.85714285714283	-0.14285714285714324	0.003038771194492481	0.0015193855972462406	0.003038771194492481
442.85714285714283	-0.9285714285714288	0.018509866921535275	0.009254933460767637	0.018509866921535275
442.85714285714283	-1.7142857142857144	0.11142498505566432	0.05571249252783216	0.11142498505566432
442.85714285714283	-2.5	0.6253913994417297	0.31269569972086486	0.6253913994417297
442.85714285714283	-3.2857142857142856	2.4376434317101476	1.2188217158550738	2.4376434317101476
442.85714285714283	-4.071428571428571	3.0005052163467663	1.5002526081733831	3.0005052163467663
442.85714285714283	-4.857142857142858	0.9619107008409508	0.4809553504204754	0.9619107008409508
442.85714285714283	-5.642857142857142	0.18035533094414696	0.09017766547207348	0.18035533094414696
442.85714285714283	-6.428571428571429	0.03022876155335603	0.015114380776678015	0.03022876155335603
442.85714285714283	-7.214285714285714	0.004969994759807415	0.0024849973799037075	0.004969994759807415
442.85714285714283	-8.0	0.0008145395453335236	0.0004072697726667618	0.0008145395453335236
400.0	3.0	3.0419977302378703e-09	1.5209988651189352e-09	3.0419977302378703e-09
400.0	2.2142857142857135	1.8572619124395756e-08	9.286309562197878e-09	1.8572619124395756e-08
400.0	1.4285714285714288	1.1339328148562266e-07	5.669664074281133e-08	1.1339328148562266e-07
400.0	0.6428571428571423	6.92310484038887e-07	3.461552420194435e-07	6.92310484038887e-07
400.0	-0.14285714285714324	4.226792376344086e-06	2.113396188172043e-06	4.226792376344086e-06
400.0	-0.9285714285714288	2.580471568669119e-05	1.2902357843345595e-05	2.580471568669119e-05
400.0	-1.7142857142857144	0.00015749032943327445	7.874516471663723e-05	0.00015749032943327445
400.0	-2.5	0.0009593899544154071	0.00047969497720770356	0.0009593899544154071
400.0	-3.2857142857142856	0.005778197192928877	0.0028890985964644387	0.005778197192928877
400.0	-4.071428571428571	0.032525903023865314	0.016262951511932657	0.032525903023865314
400.0	-4.857142857142858	0.12852915277470164	0.06426457638735082	0.12852915277470164
400.0	-5.642857142857142	0.1630841761242191	0.08154208806210955	0.1630841761242191
400.0	-6.428571428571429	0.05330143133034114	0.02665071566517057	0.05330143133034114
400.0	-7.214285714285714	0.01004157139289992	0.00502078569644996	0.01004157139289992
400.0	-8.0	0.0016844583219922627	0.0008422291609961314	0.0016844583219922627
