descriptor-temperature	descriptor-logPressure	dCO2_g/dCO2_g	dCO2_g/dCO_g	dCO2_g/dO2_g	dCO_g/dCO2_g	dCO_g/dCO_g	dCO_g/dO2_g	dO2_g/dCO2_g	dO2_g/dCO_g	dO2_g/dO2_g
914.2857142857142	-0.14285714285714324	nan	nan	nan	0.015355485149601257	0.015355485149601257	0.015355485149601257	0.9845670516751743	0.9845670516751743	0.9845670516751743
914.2857142857142	-0.9285714285714288	nan	nan	nan	0.015505915407933517	0.015505915407933517	0.015505915407933517	0.984527501932438	0.984527501932438	0.984527501932438
914.2857142857142	-1.7142857142857144	nan	nan	nan	0.015997249820190948	0.015997249820190948	0.015997249820190948	0.9842895051405072	0.9842895051405072	0.9842895051405072
914.2857142857142	-2.5	nan	nan	nan	0.018911950573988517	0.018911950573988517	0.018911950573988517	0.9828445356763944	0.9828445356763944	0.9828445356763944
914.2857142857142	-3.2857142857142856	nan	nan	nan	0.036149031326572094	0.036149031326572094	0.036149031326572094	0.9742945083683907	0.9742945083683907	0.9742945083683907
914.2857142857142	-4.071428571428571	nan	nan	nan	0.12465948521394557	0.12465948521394557	0.12465948521394557	0.9304104360234151	0.9304104360234151	0.9304104360234151
914.2857142857142	-4.857142857142858	nan	nan	nan	0.39099798826212495	0.39099798826212495	0.39099798826212495	0.7986083380758834	0.7986083380758834	0.7986083380758834
914.2857142857142	-5.642857142857142	nan	nan	nan	0.7002546622985272	0.7002546622985272	0.7002546622985272	0.6462803953030044	0.6462803953030044	0.6462803953030044
914.2857142857142	-6.428571428571429	nan	nan	nan	0.8733164850663601	0.8733164850663601	0.8733164850663601	0.5615913319157785	0.5615913319157785	0.5615913319157785
914.2857142857142	-7.214285714285714	nan	nan	nan	0.9482779558214172	0.9482779558214172	0.9482779558214172	0.5250959345486133	0.5250959345486133	0.5250959345486133
914.2857142857142	-8.0	nan	nan	nan	0.9790253934760618	0.9790253934760618	0.9790253934760618	0.5101678191982022	0.5101678191982022	0.5101678191982022
871.4285714285713	3.0	nan	nan	nan	-0.2448824585769482	-0.2448824585769482	-0.2448824585769482	0.9888235827606149	0.9888235827606149	0.9888235827606149
871.4285714285713	2.2142857142857135	nan	nan	nan	-0.03445158497412083	-0.03445158497412083	-0.03445158497412083	0.9874834859740417	0.9874834859740417	0.9874834859740417
871.4285714285713	1.4285714285714288	nan	nan	nan	0.0049203309117121	0.0049203309117121	0.0049203309117121	0.987232726624053	0.987232726624053	0.987232726624053
871.4285714285713	0.6428571428571423	nan	nan	nan	0.011520147887256856	0.011520147887256856	0.011520147887256856	0.9871905502667616	0.9871905502667616	0.9871905502667616
871.4285714285713	-0.14285714285714324	nan	nan	nan	0.012607041394649106	0.012607041394649106	0.012607041394649106	0.9871827363000574	0.9871827363000574	0.9871827363000574
871.4285714285713	-0.9285714285714288	nan	nan	nan	0.012795984444982509	0.012795984444982509	0.012795984444982509	0.9871760859002576	0.9871760859002576	0.9871760859002576
871.4285714285713	-1.7142857142857144	nan	nan	nan	0.01289292474759382	0.01289292474759382	0.01289292474759382	0.9871422156038124	0.9871422156038124	0.9871422156038124
871.4285714285713	-2.5	nan	nan	nan	0.01331139797292381	0.01331139797292381	0.01331139797292381	0.986936677511759	0.986936677511759	0.986936677511759
871.4285714285713	-3.2857142857142856	nan	nan	nan	0.01582671443414953	0.01582671443414953	0.01582671443414953	0.9856875816053335	0.9856875816053335	0.9856875816053335
871.4285714285713	-4.071428571428571	nan	nan	nan	0.03077126043667333	0.03077126043667333	0.03077126043667333	0.9782644032933036	0.9782644032933036	0.9782644032933036
871.4285714285713	-4.857142857142858	nan	nan	nan	0.10921960811436496	0.10921960811436496	0.10921960811436496	0.9393105057868174	0.9393105057868174	0.9393105057868174
871.4285714285713	-5.642857142857142	nan	nan	nan	0.3613977886288626	0.3613977886288626	0.3613977886288626	0.8142679112165238	0.8142679112165238	0.8142679112165238
871.4285714285713	-6.428571428571429	nan	nan	nan	0.6787066547718568	0.6787066547718568	0.6787066547718568	0.6575046242588871	0.6575046242588871	0.6575046242588871
871.4285714285713	-7.214285714285714	nan	nan	nan	0.8634485883442258	0.8634485883442258	0.8634485883442258	0.5667239279364262	0.5667239279364262	0.5667239279364262
871.4285714285713	-8.0	nan	nan	nan	0.9442005409064309	0.9442005409064309	0.9442005409064309	0.5272175097391822	0.5272175097391822	0.5272175097391822
828.5714285714286	3.0	nan	nan	nan	-0.5597651173621186	-0.5597651173621186	-0.5597651173621186	0.9925214264362071	0.9925214264362071	0.9925214264362071
828.5714285714286	2.2142857142857135	nan	nan	nan	-0.11199030695354086	-0.11199030695354086	-0.11199030695354086	0.9901962162960448	0.9901962162960448	0.9901962162960448
828.5714285714286	1.4285714285714288	nan	nan	nan	-0.010689084440776214	-0.010689084440776214	-0.010689084440776214	0.9896701694640627	0.9896701694640627	0.9896701694640627
828.5714285714286	0.6428571428571423	nan	nan	nan	0.006948258805435597	0.006948258805435597	0.006948258805435597	0.989578563746766	0.989578563746766	0.989578563746766
828.5714285714286	-0.14285714285714324	nan	nan	nan	0.009867124801192983	0.009867124801192983	0.009867124801192983	0.9895633022056185	0.9895633022056185	0.9895633022056185
828.5714285714286	-0.9285714285714288	nan	nan	nan	0.010347271305470312	0.010347271305470312	0.010347271305470312	0.9895601726369356	0.9895601726369356	0.9895601726369356
828.5714285714286	-1.7142857142857144	nan	nan	nan	0.010433616503119601	0.010433616503119601	0.010433616503119601	0.9895558399125737	0.9895558399125737	0.9895558399125737
828.5714285714286	-2.5	nan	nan	nan	0.010494648304958071	0.010494648304958071	0.010494648304958071	0.9895318095270957	0.9895318095270957	0.9895318095270957
828.5714285714286	-3.2857142857142856	nan	nan	nan	0.010790767181698637	0.010790767181698637	0.010790767181698637	0.9893855671305039	0.9893855671305039	0.9893855671305039
828.5714285714286	-4.071428571428571	nan	nan	nan	0.01258049942536092	0.01258049942536092	0.01258049942536092	0.9884955968725186	0.9884955968725186	0.9884955968725186
828.5714285714286	-4.857142857142858	nan	nan	nan	0.0232980754789304	0.0232980754789304	0.0232980754789304	0.9831653198141096	0.9831653198141096	0.9831653198141096
828.5714285714286	-5.642857142857142	nan	nan	nan	0.08191348788231723	0.08191348788231723	0.08191348788231723	0.954019086864066	0.954019086864066	0.954019086864066
828.5714285714286	-6.428571428571429	nan	nan	nan	0.29783176078552126	0.29783176078552126	0.29783176078552126	0.8467517396990845	0.8467517396990845	0.8467517396990845
828.5714285714286	-7.214285714285714	nan	nan	nan	0.6259071413313887	0.6259071413313887	0.6259071413313887	0.684185604494059	0.684185604494059	0.684185604494059
828.5714285714286	-8.0	nan	nan	nan	0.8383036206411292	0.8383036206411292	0.8383036206411292	0.5793859157316571	0.5793859157316571	0.5793859157316571
785.7142857142857	3.0	nan	nan	nan	-1.0772202600942387	-1.0772202600942387	-1.0772202600942387	0.9961830723522557	0.9961830723522557	0.9961830723522557
785.7142857142857	2.2142857142857135	nan	nan	nan	-0.3161340170483951	-0.3161340170483951	-0.3161340170483951	0.9930348998340486	0.9930348998340486	0.9930348998340486
785.7142857142857	1.4285714285714288	nan	nan	nan	-0.05313275164402432	-0.05313275164402432	-0.05313275164402432	0.9919470024786644	0.9919470024786644	0.9919470024786644
785.7142857142857	0.6428571428571423	nan	nan	nan	-0.002020251689844173	-0.002020251689844173	-0.002020251689844173	0.9917355747199695	0.9917355747199695	0.9917355747199695
785.7142857142857	-0.14285714285714324	nan	nan	nan	0.006608342954821861	0.006608342954821861	0.006608342954821861	0.9916998729154503	0.9916998729154503	0.9916998729154503
785.7142857142857	-0.9285714285714288	nan	nan	nan	0.008028840038825775	0.008028840038825775	0.008028840038825775	0.9916939377392655	0.9916939377392655	0.9916939377392655
785.7142857142857	-1.7142857142857144	nan	nan	nan	0.00826240764964916	0.00826240764964916	0.00826240764964916	0.9916926095135782	0.9916926095135782	0.9916926095135782
785.7142857142857	-2.5	nan	nan	nan	0.008305025571416092	0.008305025571416092	0.008305025571416092	0.9916902226253663	0.9916902226253663	0.9916902226253663
785.7142857142857	-3.2857142857142856	nan	nan	nan	0.008338605285648741	0.008338605285648741	0.008338605285648741	0.9916765877754378	0.9916765877754378	0.9916765877754378
785.7142857142857	-4.071428571428571	nan	nan	nan	0.008506455262105528	0.008506455262105528	0.008506455262105528	0.9915935195748576	0.9915935195748576	0.9915935195748576
785.7142857142857	-4.857142857142858	nan	nan	nan	0.00952333913195785	0.00952333913195785	0.00952333913195785	0.9910872914467921	0.9910872914467921	0.9910872914467921
785.7142857142857	-5.642857142857142	nan	nan	nan	0.015663523757483207	0.015663523757483207	0.015663523757483207	0.9880301272965438	0.9880301272965438	0.9880301272965438
785.7142857142857	-6.428571428571429	nan	nan	nan	0.05081980161638104	0.05081980161638104	0.05081980161638104	0.9705275144755001	0.9705275144755001	0.9705275144755001
785.7142857142857	-7.214285714285714	nan	nan	nan	0.20568251054180184	0.20568251054180184	0.20568251054180184	0.8934643797114218	0.8934643797114218	0.8934643797114218
785.7142857142857	-8.0	nan	nan	nan	0.5273681862599056	0.5273681862599056	0.5273681862599056	0.7336360667925742	0.7336360667925742	0.7336360667925742
742.8571428571429	3.0	nan	nan	nan	-1.5917672090288315	-1.5917672090288315	-1.5917672090288315	0.9986913181369729	0.9986913181369729	0.9986913181369729
742.8571428571429	2.2142857142857135	nan	nan	nan	-0.7774770820361264	-0.7774770820361264	-0.7774770820361264	0.9960809075758545	0.9960809075758545	0.9960809075758545
742.8571428571429	1.4285714285714288	nan	nan	nan	-0.18426609704691063	-0.18426609704691063	-0.18426609704691063	0.9941792040584357	0.9941792040584357	0.9941792040584357
742.8571428571429	0.6428571428571423	nan	nan	nan	-0.027498924109286147	-0.027498924109286147	-0.027498924109286147	0.9936766405363949	0.9936766405363949	0.9936766405363949
742.8571428571429	-0.14285714285714324	nan	nan	nan	0.0007948720957136243	0.0007948720957136243	0.0007948720957136243	0.9935859356235623	0.9935859356235623	0.9935859356235623
742.8571428571429	-0.9285714285714288	nan	nan	nan	0.005506647255543591	0.005506647255543591	0.005506647255543591	0.9935708263720053	0.9935708263720053	0.9935708263720053
742.8571428571429	-1.7142857142857144	nan	nan	nan	0.006280552769902704	0.006280552769902704	0.006280552769902704	0.9935683194671768	0.9935683194671768	0.9935683194671768
742.8571428571429	-2.5	nan	nan	nan	0.00640767818917571	0.00640767818917571	0.00640767818917571	0.9935677536836409	0.9935677536836409	0.9935677536836409
742.8571428571429	-3.2857142857142856	nan	nan	nan	0.006430400283072905	0.006430400283072905	0.006430400283072905	0.9935667146956051	0.9935667146956051	0.9935667146956051
742.8571428571429	-4.071428571428571	nan	nan	nan	0.006445714490242264	0.006445714490242264	0.006445714490242264	0.9935607670178872	0.9935607670178872	0.9935607670178872
742.8571428571429	-4.857142857142858	nan	nan	nan	0.00651899057582432	0.00651899057582432	0.00651899057582432	0.9935245235008088	0.9935245235008088	0.9935245235008088
742.8571428571429	-5.642857142857142	nan	nan	nan	0.006962712897018787	0.006962712897018787	0.006962712897018787	0.9933034258958844	0.9933034258958844	0.9933034258958844
742.8571428571429	-6.428571428571429	nan	nan	nan	0.009658415812054455	0.009658415812054455	0.009658415812054455	0.9919599529624502	0.9919599529624502	0.9919599529624502
742.8571428571429	-7.214285714285714	nan	nan	nan	0.02565272700712341	0.02565272700712341	0.02565272700712341	0.9839889807013117	0.9839889807013117	0.9839889807013117
742.8571428571429	-8.0	nan	nan	nan	0.10889213924164953	0.10889213924164953	0.10889213924164953	0.9425127322376113	0.9425127322376113	0.9425127322376113
700.0	3.0	nan	nan	nan	-1.8735864165205922	-1.8735864165205922	-1.8735864165205922	0.9995658223569839	0.9995658223569839	0.9995658223569839
700.0	2.2142857142857135	nan	nan	nan	-1.4160011111464001	-1.4160011111464001	-1.4160011111464001	0.9979942057393129	0.9979942057393129	0.9979942057393129
700.0	1.4285714285714288	nan	nan	nan	-0.5655495180994814	-0.5655495180994814	-0.5655495180994814	0.9950732431417362	0.9950732431417362	0.9950732431417362
700.0	0.6428571428571423	nan	nan	nan	-0.1162356039676704	-0.1162356039676704	-0.1162356039676704	0.9935300221964058	0.9935300221964058	0.9935300221964058
700.0	-0.14285714285714324	nan	nan	nan	-0.01436486275400469	-0.01436486275400469	-0.01436486275400469	0.9931801345970743	0.9931801345970743	0.9931801345970743
700.0	-0.9285714285714288	nan	nan	nan	0.003379971107983395	0.003379971107983395	0.003379971107983395	0.9931191874499148	0.9931191874499148	0.9931191874499148
700.0	-1.7142857142857144	nan	nan	nan	0.006316662044413283	0.006316662044413283	0.006316662044413283	0.9931090990885894	0.9931090990885894	0.9931090990885894
700.0	-2.5	nan	nan	nan	0.006798504760073433	0.006798504760073433	0.006798504760073433	0.9931074323460098	0.9931074323460098	0.9931074323460098
700.0	-3.2857142857142856	nan	nan	nan	0.006877589146375534	0.006877589146375534	0.006877589146375534	0.9931070887141676	0.9931070887141676	0.9931070887141676
700.0	-4.071428571428571	nan	nan	nan	0.006891407530329184	0.006891407530329184	0.006891407530329184	0.9931066016240551	0.9931066016240551	0.9931066016240551
700.0	-4.857142857142858	nan	nan	nan	0.006898949592106727	0.006898949592106727	0.006898949592106727	0.9931038916327255	0.9931038916327255	0.9931038916327255
700.0	-5.642857142857142	nan	nan	nan	0.0069324118187431595	0.0069324118187431595	0.0069324118187431595	0.9930873902277523	0.9930873902277523	0.9930873902277523
700.0	-6.428571428571429	nan	nan	nan	0.0071345791868615855	0.0071345791868615855	0.0071345791868615855	0.9929866855056091	0.9929866855056091	0.9929866855056091
700.0	-7.214285714285714	nan	nan	nan	0.008365877620688533	0.008365877620688533	0.008365877620688533	0.9923731792814738	0.9923731792814738	0.9923731792814738
700.0	-8.0	nan	nan	nan	0.01578508615746449	0.01578508615746449	0.01578508615746449	0.9886765172243098	0.9886765172243098	0.9886765172243098
657.1428571428571	3.0	nan	nan	nan	-1.9702292551919458	-1.9702292551919458	-1.9702292551919458	0.999924427605249	0.999924427605249	0.999924427605249
657.1428571428571	2.2142857142857135	nan	nan	nan	-1.8310449130661	-1.8310449130661	-1.8310449130661	0.9995711110562253	0.9995711110562253	0.9995711110562253
657.1428571428571	1.4285714285714288	nan	nan	nan	-1.2787435814367318	-1.2787435814367318	-1.2787435814367318	0.9981691041932997	0.9981691041932997	0.9981691041932997
657.1428571428571	0.6428571428571423	nan	nan	nan	-0.44752539644910555	-0.44752539644910555	-0.44752539644910555	0.9960590676040811	0.9960590676040811	0.9960590676040811
657.1428571428571	-0.14285714285714324	nan	nan	nan	-0.08629319541051277	-0.08629319541051277	-0.08629319541051277	0.9951420827020533	0.9951420827020533	0.9951420827020533
657.1428571428571	-0.9285714285714288	nan	nan	nan	-0.010470712359290115	-0.010470712359290115	-0.010470712359290115	0.9949496078295172	0.9949496078295172	0.9949496078295172
657.1428571428571	-1.7142857142857144	nan	nan	nan	0.0025245836553581783	0.0025245836553581783	0.0025245836553581783	0.9949166192824671	0.9949166192824671	0.9949166192824671
657.1428571428571	-2.5	nan	nan	nan	0.004669273330635753	0.004669273330635753	0.004669273330635753	0.9949111745645588	0.9949111745645588	0.9949111745645588
657.1428571428571	-3.2857142857142856	nan	nan	nan	0.0050209938457121605	0.0050209938457121605	0.0050209938457121605	0.9949102790573494	0.9949102790573494	0.9949102790573494
657.1428571428571	-4.071428571428571	nan	nan	nan	0.005078645625763275	0.005078645625763275	0.005078645625763275	0.9949101164260762	0.9949101164260762	0.9949101164260762
657.1428571428571	-4.857142857142858	nan	nan	nan	0.005088283668510231	0.005088283668510231	0.005088283668510231	0.9949099925482029	0.9949099925482029	0.9949099925482029
657.1428571428571	-5.642857142857142	nan	nan	nan	0.005091052704556828	0.005091052704556828	0.005091052704556828	0.994909378571523	0.994909378571523	0.994909378571523
657.1428571428571	-6.428571428571429	nan	nan	nan	0.005098774130448229	0.005098774130448229	0.005098774130448229	0.9949056533607581	0.9949056533607581	0.9949056533607581
657.1428571428571	-7.214285714285714	nan	nan	nan	0.005144408554064566	0.005144408554064566	0.005144408554064566	0.994882915092962	0.994882915092962	0.994882915092962
657.1428571428571	-8.0	nan	nan	nan	0.005422642549169171	0.005422642549169171	0.005422642549169171	0.9947441573928247	0.9947441573928247	0.9947441573928247
614.2857142857142	3.0	nan	nan	nan	-1.9944251368917139	-1.9944251368917139	-1.9944251368917139	0.9999899879689693	0.9999899879689693	0.9999899879689693
614.2857142857142	2.2142857142857135	nan	nan	nan	-1.9664399534180457	-1.9664399534180457	-1.9664399534180457	0.9999397286996771	0.9999397286996771	0.9999397286996771
614.2857142857142	1.4285714285714288	nan	nan	nan	-1.8112438793685655	-1.8112438793685655	-1.8112438793685655	0.9996610082771641	0.9996610082771641	0.9996610082771641
614.2857142857142	0.6428571428571423	nan	nan	nan	-1.2218410815713727	-1.2218410815713727	-1.2218410815713727	0.9986024848999233	0.9986024848999233	0.9986024848999233
614.2857142857142	-0.14285714285714324	nan	nan	nan	-0.4072314674534284	-0.4072314674534284	-0.4072314674534284	0.9971395056412653	0.9971395056412653	0.9971395056412653
614.2857142857142	-0.9285714285714288	nan	nan	nan	-0.07761645277318147	-0.07761645277318147	-0.07761645277318147	0.9965475407752609	0.9965475407752609	0.9965475407752609
614.2857142857142	-1.7142857142857144	nan	nan	nan	-0.010170499265954732	-0.010170499265954732	-0.010170499265954732	0.9964264126609725	0.9964264126609725	0.9964264126609725
614.2857142857142	-2.5	nan	nan	nan	0.0013300954516566002	0.0013300954516566002	0.0013300954516566002	0.9964057584033611	0.9964057584033611	0.9964057584033611
614.2857142857142	-3.2857142857142856	nan	nan	nan	0.0032264529922000516	0.0032264529922000516	0.0032264529922000516	0.9964023526172882	0.9964023526172882	0.9964023526172882
614.2857142857142	-4.071428571428571	nan	nan	nan	0.003537399526012398	0.003537399526012398	0.003537399526012398	0.9964017937933012	0.9964017937933012	0.9964017937933012
614.2857142857142	-4.857142857142858	nan	nan	nan	0.003588343077801229	0.003588343077801229	0.003588343077801229	0.9964016999444052	0.9964016999444052	0.9964016999444052
614.2857142857142	-5.642857142857142	nan	nan	nan	0.0035967155086140293	0.0035967155086140293	0.0035967155086140293	0.9964016705121156	0.9964016705121156	0.9964016705121156
614.2857142857142	-6.428571428571429	nan	nan	nan	0.0035982588296610946	0.0035982588296610946	0.0035982588296610946	0.9964015798470682	0.9964015798470682	0.9964015798470682
614.2857142857142	-7.214285714285714	nan	nan	nan	0.003599561732005359	0.003599561732005359	0.003599561732005359	0.9964010408838873	0.9964010408838873	0.9964010408838873
614.2857142857142	-8.0	nan	nan	nan	0.0036061864785990115	0.0036061864785990115	0.0036061864785990115	0.9963977527233064	0.9963977527233064	0.9963977527233064
571.4285714285714	3.0	nan	nan	nan	-1.999181366506192	-1.999181366506192	-1.999181366506192	0.9999990140353684	0.9999990140353684	0.9999990140353684
571.4285714285714	2.2142857142857135	nan	nan	nan	-1.9950123250379503	-1.9950123250379503	-1.9950123250379503	0.9999939928274778	0.9999939928274778	0.9999939928274778
571.4285714285714	1.4285714285714288	nan	nan	nan	-1.9699306228562319	-1.9699306228562319	-1.9699306228562319	0.999963784338337	0.999963784338337	0.999963784338337
571.4285714285714	0.6428571428571423	nan	nan	nan	-1.8294868635794255	-1.8294868635794255	-1.8294868635794255	0.9997946333644007	0.9997946333644007	0.9997946333644007
571.4285714285714	-0.14285714285714324	nan	nan	nan	-1.2743996936249105	-1.2743996936249105	-1.2743996936249105	0.9991260839794048	0.9991260839794048	0.9991260839794048
571.4285714285714	-0.9285714285714288	nan	nan	nan	-0.4455907331061024	-0.4455907331061024	-0.4455907331061024	0.9981278617564651	0.9981278617564651	0.9981278617564651
571.4285714285714	-1.7142857142857144	nan	nan	nan	-0.08785379066755676	-0.08785379066755676	-0.08785379066755676	0.9976970009310115	0.9976970009310115	0.9976970009310115
571.4285714285714	-2.5	nan	nan	nan	-0.012951948778294963	-0.012951948778294963	-0.012951948778294963	0.9976067886071567	0.9976067886071567	0.9976067886071567
571.4285714285714	-3.2857142857142856	nan	nan	nan	-0.00012093863745289483	-0.00012093863745289483	-0.00012093863745289483	0.9975913348431433	0.9975913348431433	0.9975913348431433
571.4285714285714	-4.071428571428571	nan	nan	nan	0.001996454490290987	0.001996454490290987	0.001996454490290987	0.9975887846339162	0.9975887846339162	0.9975887846339162
571.4285714285714	-4.857142857142858	nan	nan	nan	0.0023436884417272308	0.0023436884417272308	0.0023436884417272308	0.9975883663903403	0.9975883663903403	0.9975883663903403
571.4285714285714	-5.642857142857142	nan	nan	nan	0.002400573539318692	0.002400573539318692	0.002400573539318692	0.9975882976794456	0.9975882976794456	0.9975882976794456
571.4285714285714	-6.428571428571429	nan	nan	nan	0.0024098933838747165	0.0024098933838747165	0.0024098933838747165	0.9975882852453009	0.9975882852453009	0.9975882852453009
571.4285714285714	-7.214285714285714	nan	nan	nan	0.0024114343056381967	0.0024114343056381967	0.0024114343056381967	0.9975882760064144	0.9975882760064144	0.9975882760064144
571.4285714285714	-8.0	nan	nan	nan	0.002411774744712909	0.002411774744712909	0.002411774744712909	0.9975882305202768	0.9975882305202768	0.9975882305202768
528.5714285714286	3.0	nan	nan	nan	-1.9999101260875527	-1.9999101260875527	-1.9999101260875527	0.9999999320715206	0.9999999320715206	0.9999999320715206
528.5714285714286	2.2142857142857135	nan	nan	nan	-1.9994514109025356	-1.9994514109025356	-1.9994514109025356	0.9999995853643596	0.9999995853643596	0.9999995853643596
528.5714285714286	1.4285714285714288	nan	nan	nan	-1.9966553246827736	-1.9966553246827736	-1.9966553246827736	0.9999974720200581	0.9999974720200581	0.9999974720200581
528.5714285714286	0.6428571428571423	nan	nan	nan	-1.9797521576831494	-1.9797521576831494	-1.9797521576831494	0.9999846962290222	0.9999846962290222	0.9999846962290222
528.5714285714286	-0.14285714285714324	nan	nan	nan	-1.8824499587606727	-1.8824499587606727	-1.8824499587606727	0.9999111530353504	0.9999111530353504	0.9999111530353504
528.5714285714286	-0.9285714285714288	nan	nan	nan	-1.4478640018089306	-1.4478640018089306	-1.4478640018089306	0.9995826827818874	0.9995826827818874	0.9995826827818874
528.5714285714286	-1.7142857142857144	nan	nan	nan	-0.6002946701871227	-0.6002946701871227	-0.6002946701871227	0.9989420681410857	0.9989420681410857	0.9989420681410857
